n_threads;time(s);mPow_size
8;0.008712;11
8;0.0142;11
8;0.009435;11
8;0.010884;11
8;0.008136;11
16;0.010091;11
16;0.009552;11
16;0.007573;11
16;0.007845;11
16;0.01076;11
32;0.007914;11
32;0.008333;11
32;0.007963;11
32;0.007145;11
32;0.008216;11
64;0.008131;11
64;0.007437;11
64;0.007869;11
64;0.007227;11
64;0.007476;11
96;0.006925;11
96;0.007904;11
96;0.00717;11
96;0.007201;11
96;0.007337;11
1;0.131546;12
1;0.131564;12
1;0.131954;12
1;0.132205;12
1;0.131556;12
2;0.101558;12
2;0.102097;12
2;0.102842;12
2;0.101565;12
2;0.101963;12
4;0.062789;12
4;0.062498;12
4;0.062519;12
4;0.062431;12
4;0.06289;12
8;0.04996;12
8;0.047052;12
8;0.04463;12
8;0.0419;12
8;0.042721;12
16;0.040049;12
16;0.040333;12
16;0.043746;12
16;0.042047;12
16;0.04031;12
32;0.035988;12
32;0.038397;12
32;0.0388;12
32;0.036317;12
32;0.037539;12
64;0.035209;12
64;0.034332;12
64;0.037275;12
64;0.033687;12
64;0.03441;12
96;0.034048;12
96;0.035998;12
96;0.034125;12
96;0.034962;12
96;0.034311;12
1;1.99978e-06;4
1;3.00002e-06;4
1;1.00001e-06;4
1;2.00002e-06;4
1;6.00005e-06;4
2;1.69999e-05;4
2;2.39999e-05;4
2;0.000141;4
2;2.7e-05;4
2;3.79998e-05;4
4;4.19999e-05;4
4;0.000145;4
4;7.10001e-05;4
4;4.09998e-05;4
4;6e-05;4
8;8.39999e-05;4
8;7.70001e-05;4
8;0.000102;4
8;7.40001e-05;4
8;9.6e-05;4
16;0.000433;4
16;0.000151;4
16;0.000135;4
16;0.000173;4
16;0.000163;4
32;0.00024;4
32;0.000267;4
32;0.00028;4
32;0.000395;4
32;0.000344;4
64;0.000572;4
64;0.000683;4
64;0.000612;4
64;0.000504;4
64;0.000528;4
96;0.000956;4
96;0.000812;4
96;0.00099;4
96;0.000988;4
96;0.000952;4
1;1.30001e-05;5
1;1.50001e-05;5
1;2.09999e-05;5
1;5.99981e-06;5
1;5.00004e-06;5
2;2.7e-05;5
2;5.80002e-05;5
2;0.000996;5
2;3.1e-05;5
2;0.000144;5
4;3.29998e-05;5
4;4.90001e-05;5
4;0.000189;5
4;5.00001e-05;5
4;5.20002e-05;5
8;7.00001e-05;5
8;7.79999e-05;5
8;0.000173;5
8;0.000102;5
8;8.49999e-05;5
16;0.000126;5
16;0.000205;5
16;0.000177;5
16;0.000162;5
16;0.00015;5
32;0.000462;5
32;0.000423;5
32;0.000371;5
32;0.000288;5
32;0.000538;5
64;0.000461;5
64;0.000451;5
64;0.000587;5
64;0.000583;5
64;0.000542;5
96;0.000681;5
96;0.000734;5
96;0.000713;5
96;0.000869;5
96;0.000835;5
1;1.89999e-05;6
1;2.10002e-05;6
1;2.6e-05;6
1;1.89999e-05;6
1;1.89999e-05;6
2;6.1e-05;6
2;7.40001e-05;6
2;6.4e-05;6
2;5.9e-05;6
2;5.8e-05;6
4;7.10001e-05;6
4;0.000214;6
4;8.19999e-05;6
4;6.90001e-05;6
4;9.8e-05;6
8;9.99998e-05;6
8;0.000121;6
8;0.000104;6
8;0.000127;6
8;0.000104;6
16;0.000164;6
16;0.000222;6
16;0.000228;6
16;0.000159;6
16;0.000173;6
32;0.000299;6
32;0.000255;6
32;0.000313;6
32;0.000375;6
32;0.000368;6
64;0.000504;6
64;0.000663;6
64;0.000473;6
64;0.000633;6
64;0.000493;6
96;0.00102;6
96;0.000707;6
96;0.000753;6
96;0.000836;6
96;0.000726;6
1;7.49999e-05;7
1;7.50001e-05;7
1;7.50001e-05;7
1;7.50001e-05;7
1;0.000207;7
2;0.000157;7
2;0.000159;7
2;0.00016;7
2;0.000164;7
2;0.00018;7
4;0.000117;7
4;0.000158;7
4;0.000127;7
4;0.000301;7
4;0.000121;7
8;0.000258;7
8;0.000356;7
8;0.000349;7
8;0.000189;7
8;0.000147;7
16;0.000209;7
16;0.000188;7
16;0.00019;7
16;0.000181;7
16;0.00019;7
32;0.000308;7
32;0.000309;7
32;0.000322;7
32;0.00031;7
32;0.000356;7
64;0.000558;7
64;0.000533;7
64;0.00054;7
64;0.000631;7
64;0.000614;7
96;0.000862;7
96;0.000839;7
96;0.000816;7
96;0.000905;7
96;0.000849;7
1;0.000298;8
1;0.000297;8
1;0.000297;8
1;0.000298;8
1;0.000298;8
2;0.000604;8
2;0.000632;8
2;0.00062;8
2;0.002254;8
2;0.000673;8
4;0.000379;8
4;0.000419;8
4;0.000494;8
4;0.000325;8
4;0.001124;8
8;0.000454;8
8;0.000358;8
8;0.000529;8
8;0.000431;8
8;0.001427;8
16;0.000415;8
16;0.0004;8
16;0.000414;8
16;0.000405;8
16;0.000394;8
32;0.00052;8
32;0.000507;8
32;0.000515;8
32;0.000534;8
32;0.00077;8
64;0.000739;8
64;0.001186;8
64;0.000842;8
64;0.00074;8
64;0.000764;8
96;0.000977;8
96;0.000882;8
96;0.00102;8
96;0.001479;8
96;0.000968;8
1;0.00119;9
1;0.002326;9
1;0.00119;9
1;0.001218;9
1;0.001187;9
2;0.002445;9
2;0.002438;9
2;0.002922;9
2;0.002618;9
2;0.001484;9
4;0.001074;9
4;0.00302;9
4;0.001453;9
4;0.002317;9
4;0.001622;9
8;0.001248;9
8;0.001229;9
8;0.001155;9
8;0.001083;9
8;0.001247;9
16;0.005437;9
16;0.001168;9
16;0.001369;9
16;0.001237;9
16;0.001488;9
32;0.001382;9
32;0.001226;9
32;0.001424;9
32;0.001769;9
32;0.001149;9
64;0.002485;9
64;0.001546;9
64;0.001716;9
64;0.002906;9
64;0.001652;9
96;0.001712;9
96;0.001873;9
96;0.003023;9
96;0.00173;9
96;0.003302;9
1;0.013364;10
1;0.012392;10
1;0.004767;10
1;0.00476;10
1;0.012839;10
2;0.011556;10
2;0.006409;10
2;0.015024;10
2;0.006338;10
2;0.00583;10
4;0.003084;10
4;0.007386;10
4;0.00899;10
4;0.005368;10
4;0.007307;10
8;0.006051;10
8;0.004328;10
8;0.007794;10
8;0.006105;10
8;0.00568;10
16;0.007459;10
16;0.005951;10
16;0.00406;10
16;0.004959;10
16;0.003779;10
32;0.004445;10
32;0.005131;10
32;0.006516;10
32;0.006023;10
32;0.00598;10
64;0.007859;10
64;0.003923;10
64;0.006484;10
64;0.003716;10
64;0.006339;10
96;0.004791;10
96;0.002582;10
96;0.004574;10
96;0.002399;10
96;0.003882;10
1;0.030117;11
1;0.03258;11
1;0.022022;11
1;0.025145;11
1;0.029452;11
2;0.037867;11
2;0.021188;11
2;0.022322;11
2;0.020842;11
2;0.031425;11
4;0.029762;11
4;0.014123;11
4;0.025021;11
4;0.023806;11
4;0.019325;11
8;0.015108;11
8;0.01608;11
8;0.016474;11
8;0.021585;11
8;0.01869;11
16;0.008785;11
16;0.027737;11
16;0.025647;11
16;0.016395;11
16;0.019848;11
32;0.013309;11
32;0.019754;11
32;0.00939;11
32;0.011783;11
32;0.01149;11
64;0.016521;11
64;0.01187;11
64;0.011505;11
64;0.007342;11
64;0.011815;11
96;0.010227;11
96;0.009889;11
96;0.010609;11
96;0.006038;11
96;0.013243;11
1;0.181595;12
1;0.175976;12
1;0.164315;12
1;0.179359;12
1;0.203146;12
2;0.147221;12
2;0.119085;12
2;0.143467;12
2;0.166766;12
2;0.149195;12
4;0.111266;12
4;0.114657;12
4;0.085128;12
4;0.117398;12
4;0.1436;12
8;0.076095;12
8;0.071015;12
8;0.096838;12
8;0.081917;12
8;0.075056;12
16;0.047071;12
16;0.049586;12
16;0.084331;12
16;0.077921;12
16;0.051561;12
32;0.058393;12
32;0.044824;12
32;0.046289;12
32;0.055552;12
32;0.054624;12
64;0.050085;12
64;0.043935;12
64;0.057792;12
64;0.04596;12
64;0.038496;12
96;0.041649;12
96;0.046284;12
96;0.046908;12
96;0.043481;12
96;0.052954;12
1;2.00002e-06;4
1;2.00002e-06;4
1;9.99984e-06;4
1;2.00002e-06;4
1;2.00002e-06;4
2;0.000667;4
2;4.69999e-05;4
2;5.20002e-05;4
2;4.09998e-05;4
2;7.20001e-05;4
4;5.6e-05;4
4;0.000156;4
4;6.5e-05;4
4;0.00022;4
4;8.09999e-05;4
8;0.000342;4
8;0.000706;4
8;0.000813;4
8;0.000259;4
8;9.29998e-05;4
16;0.000239;4
16;0.00034;4
16;0.000242;4
16;0.000136;4
16;0.000292;4
32;0.000356;4
32;0.000393;4
32;0.000359;4
32;0.000289;4
32;0.000314;4
64;0.000543;4
64;0.000565;4
64;0.000693;4
64;0.001508;4
64;0.000929;4
96;0.00082;4
96;0.00083;4
96;0.000876;4
96;0.001009;4
96;0.000841;4
1;5.00004e-06;5
1;5.00004e-06;5
1;5.00004e-06;5
1;6.00005e-06;5
1;5.00004e-06;5
2;0.000219;5
2;5.10002e-05;5
2;3.4e-05;5
2;3.3e-05;5
2;4.60001e-05;5
4;0.000125;5
4;4.89999e-05;5
4;3.79998e-05;5
4;5.5e-05;5
4;4.80001e-05;5
8;7.40001e-05;5
8;7.79999e-05;5
8;7.40001e-05;5
8;0.001202;5
8;0.000181;5
16;0.00014;5
16;0.000316;5
16;0.00016;5
16;0.000131;5
16;0.00017;5
32;0.000237;5
32;0.000226;5
32;0.000328;5
32;0.000227;5
32;0.000215;5
64;0.000452;5
64;0.000463;5
64;0.000719;5
64;0.000548;5
64;0.000633;5
96;0.00069;5
96;0.000753;5
96;0.000916;5
96;0.001495;5
96;0.000959;5
1;1.90001e-05;6
1;5.10002e-05;6
1;5.9e-05;6
1;4.59999e-05;6
1;4.70001e-05;6
2;5.9e-05;6
2;5.7e-05;6
2;5.8e-05;6
2;5.30002e-05;6
2;5.8e-05;6
4;6.2e-05;6
4;5.39999e-05;6
4;5.09999e-05;6
4;5.5e-05;6
4;0.001208;6
8;8.09999e-05;6
8;8.8e-05;6
8;0.000121;6
8;9.6e-05;6
8;0.000103;6
16;0.000123;6
16;0.000151;6
16;0.000173;6
16;0.000201;6
16;0.000164;6
32;0.000294;6
32;0.00028;6
32;0.000329;6
32;0.000321;6
32;0.000719;6
64;0.000564;6
64;0.000478;6
64;0.000581;6
64;0.000694;6
64;0.000482;6
96;0.00074;6
96;0.000858;6
96;0.00071;6
96;0.000701;6
96;0.000805;6
1;7.40001e-05;7
1;7.49999e-05;7
1;8.29999e-05;7
1;7.50001e-05;7
1;7.50001e-05;7
2;0.000157;7
2;0.000157;7
2;0.000162;7
2;0.000253;7
2;0.00016;7
4;0.000119;7
4;0.000149;7
4;0.000282;7
4;0.000127;7
4;0.000123;7
8;0.000127;7
8;0.000142;7
8;0.000257;7
8;0.000198;7
8;0.000132;7
16;0.000231;7
16;0.000238;7
16;0.00033;7
16;0.000238;7
16;0.000242;7
32;0.000496;7
32;0.000553;7
32;0.000439;7
32;0.000503;7
32;0.000352;7
64;0.00055;7
64;0.000648;7
64;0.000609;7
64;0.000553;7
64;0.000665;7
96;0.000812;7
96;0.001069;7
96;0.001003;7
96;0.001589;7
96;0.000916;7
1;0.00031;8
1;0.000309;8
1;0.00031;8
1;0.00031;8
1;0.000301;8
2;0.000604;8
2;0.000576;8
2;0.000811;8
2;0.000648;8
2;0.000488;8
4;0.000544;8
4;0.000413;8
4;0.000465;8
4;0.000374;8
4;0.000412;8
8;0.000369;8
8;0.000338;8
8;0.000377;8
8;0.000396;8
8;0.000392;8
16;0.000347;8
16;0.000375;8
16;0.000364;8
16;0.000468;8
16;0.000621;8
32;0.0005;8
32;0.000444;8
32;0.000383;8
32;0.000451;8
32;0.000458;8
64;0.000712;8
64;0.000722;8
64;0.000732;8
64;0.000696;8
64;0.000696;8
96;0.001012;8
96;0.001128;8
96;0.000822;8
96;0.001023;8
96;0.001092;8
1;0.001187;9
1;0.001187;9
1;0.001208;9
1;0.001191;9
1;0.001193;9
2;0.001407;9
2;0.002342;9
2;0.002369;9
2;0.002896;9
2;0.002385;9
4;0.001626;9
4;0.00158;9
4;0.001846;9
4;0.00144;9
4;0.00141;9
8;0.001201;9
8;0.001895;9
8;0.001037;9
8;0.001091;9
8;0.001135;9
16;0.001508;9
16;0.002048;9
16;0.001661;9
16;0.001135;9
16;0.001038;9
32;0.001525;9
32;0.001255;9
32;0.001348;9
32;0.001346;9
32;0.001526;9
64;0.001378;9
64;0.002023;9
64;0.001809;9
64;0.001554;9
64;0.001689;9
96;0.001475;9
96;0.002374;9
96;0.002092;9
96;0.001819;9
96;0.002144;9
1;0.004755;10
1;0.006364;10
1;0.008835;10
1;0.004872;10
1;0.007246;10
2;0.016089;10
2;0.009556;10
2;0.006653;10
2;0.007702;10
2;0.005002;10
4;0.004821;10
4;0.006355;10
4;0.010949;10
4;0.009795;10
4;0.004582;10
8;0.003998;10
8;0.007802;10
8;0.011157;10
8;0.008032;10
8;0.006609;10
16;0.00344;10
16;0.007116;10
16;0.005844;10
16;0.004642;10
16;0.006994;10
32;0.004725;10
32;0.002706;10
32;0.006505;10
32;0.004097;10
32;0.003291;10
64;0.004408;10
64;0.002932;10
64;0.001702;10
64;0.003268;10
64;0.004472;10
96;0.002368;10
96;0.003434;10
96;0.004122;10
96;0.003708;10
96;0.004054;10
1;0.036885;11
1;0.030336;11
1;0.040592;11
1;0.029135;11
1;0.026701;11
2;0.029871;11
2;0.028739;11
2;0.02959;11
2;0.028253;11
2;0.026893;11
4;0.025913;11
4;0.028003;11
4;0.017633;11
4;0.024483;11
4;0.016419;11
8;0.03224;11
8;0.01954;11
8;0.022753;11
8;0.028541;11
8;0.025624;11
16;0.011878;11
16;0.011174;11
16;0.01097;11
16;0.011751;11
16;0.010127;11
32;0.012001;11
32;0.013464;11
32;0.008561;11
32;0.01156;11
32;0.019511;11
64;0.010827;11
64;0.010016;11
64;0.014969;11
64;0.012263;11
64;0.025286;11
96;0.025165;11
96;0.023588;11
96;0.015509;11
96;0.016819;11
96;0.017869;11
1;0.173758;12
1;0.219752;12
1;0.163649;12
1;0.167232;12
1;0.157153;12
2;0.143735;12
2;0.142244;12
2;0.158002;12
2;0.148088;12
2;0.164107;12
4;0.095541;12
4;0.113935;12
4;0.138205;12
4;0.122706;12
4;0.126551;12
8;0.068023;12
8;0.085232;12
8;0.090457;12
8;0.074482;12
8;0.073899;12
16;0.044427;12
16;0.049332;12
16;0.049008;12
16;0.057092;12
16;0.066997;12
32;0.052424;12
32;0.037919;12
32;0.05278;12
32;0.056378;12
32;0.046888;12
64;0.034499;12
64;0.039465;12
64;0.05454;12
64;0.052994;12
64;0.046785;12
96;0.043415;12
96;0.038376;12
96;0.059253;12
96;0.056817;12
96;0.045911;12
1;1.99978e-06;4
1;3.00002e-06;4
1;2.00002e-06;4
1;1.00001e-06;4
1;1.00001e-05;4
2;8.00006e-06;4
2;1.80001e-05;4
2;1.39999e-05;4
2;1.59999e-05;4
2;4.80001e-05;4
4;3.7e-05;4
4;0.000107;4
4;5.6e-05;4
4;4.80001e-05;4
4;9.8e-05;4
8;2.7e-05;4
8;4.60001e-05;4
8;0.0001;4
8;6.6e-05;4
8;6.2e-05;4
16;4.89999e-05;4
16;0.000168;4
16;0.000145;4
16;0.000156;4
16;9.99998e-05;4
32;0.000155;4
32;0.000287;4
32;0.000232;4
32;0.000253;4
32;0.000303;4
64;0.000452;4
64;0.0006;4
64;0.000555;4
64;0.000578;4
64;0.000571;4
96;0.00098;4
96;0.000797;4
96;0.000897;4
96;0.000807;4
96;0.00082;4
1;1.20001e-05;5
1;1.40001e-05;5
1;6.00005e-06;5
1;6.00005e-06;5
1;5.00004e-06;5
2;4.50001e-05;5
2;7.79999e-05;5
2;2.9e-05;5
2;2.7e-05;5
2;2.8e-05;5
4;5.00001e-05;5
4;5.50002e-05;5
4;5.10002e-05;5
4;5.6e-05;5
4;4.10001e-05;5
8;8.9e-05;5
8;0.000113;5
8;7.20001e-05;5
8;7.30001e-05;5
8;9.3e-05;5
16;0.000128;5
16;0.000192;5
16;0.000159;5
16;0.002142;5
16;0.000155;5
32;0.00026;5
32;0.000329;5
32;0.000291;5
32;0.000299;5
32;0.000269;5
64;0.000515;5
64;0.000578;5
64;0.000478;5
64;0.00054;5
64;0.000558;5
96;0.000699;5
96;0.000704;5
96;0.000775;5
96;0.000793;5
96;0.000846;5
1;1.90001e-05;6
1;4.90001e-05;6
1;4.90001e-05;6
1;1.99999e-05;6
1;1.90001e-05;6
2;6.6e-05;6
2;6.49998e-05;6
2;6.7e-05;6
2;8.49999e-05;6
2;6.4e-05;6
4;0.000204;6
4;7.59999e-05;6
4;7.60001e-05;6
4;0.000117;6
4;7.09998e-05;6
8;0.000108;6
8;0.000118;6
8;0.000118;6
8;0.000242;6
8;0.000108;6
16;0.000216;6
16;0.000587;6
16;0.000155;6
16;0.000152;6
16;0.000164;6
32;0.000314;6
32;0.000299;6
32;0.000327;6
32;0.000338;6
32;0.000263;6
64;0.000471;6
64;0.000481;6
64;0.000607;6
64;0.000479;6
64;0.000481;6
96;0.000682;6
96;0.000896;6
96;0.000728;6
96;0.000842;6
96;0.000717;6
1;7.49999e-05;7
1;7.50001e-05;7
1;7.50001e-05;7
1;7.50001e-05;7
1;7.49999e-05;7
2;0.000169;7
2;0.000172;7
2;0.000165;7
2;8.09999e-05;7
2;0.000158;7
4;0.000153;7
4;0.000125;7
4;0.000149;7
4;0.000113;7
4;0.000124;7
8;0.000144;7
8;0.000132;7
8;0.000139;7
8;0.000132;7
8;0.000126;7
16;0.000198;7
16;0.000171;7
16;0.000187;7
16;0.000167;7
16;0.000165;7
32;0.000282;7
32;0.000281;7
32;0.000296;7
32;0.000253;7
32;0.000287;7
64;0.00053;7
64;0.000566;7
64;0.000553;7
64;0.000557;7
64;0.000567;7
96;0.000723;7
96;0.000777;7
96;0.000828;7
96;0.000805;7
96;0.000724;7
1;0.000297;8
1;0.000298;8
1;0.000297;8
1;0.000297;8
1;0.000298;8
2;0.000604;8
2;0.000804;8
2;0.000794;8
2;0.000602;8
2;0.000679;8
4;0.000529;8
4;0.000473;8
4;0.000496;8
4;0.000421;8
4;0.000376;8
8;0.000312;8
8;0.000331;8
8;0.000353;8
8;0.000348;8
8;0.000332;8
16;0.000328;8
16;0.000362;8
16;0.000327;8
16;0.000362;8
16;0.000347;8
32;0.000497;8
32;0.000587;8
32;0.000531;8
32;0.000449;8
32;0.000467;8
64;0.000636;8
64;0.000711;8
64;0.000812;8
64;0.000734;8
64;0.000697;8
96;0.000918;8
96;0.000943;8
96;0.001038;8
96;0.000941;8
96;0.001037;8
1;0.001188;9
1;0.001195;9
1;0.001198;9
1;0.001187;9
1;0.001188;9
2;0.002;9
2;0.00182;9
2;0.002741;9
2;0.002389;9
2;0.002443;9
4;0.001378;9
4;0.002435;9
4;0.002192;9
4;0.001883;9
4;0.001632;9
8;0.001512;9
8;0.001523;9
8;0.001982;9
8;0.001471;9
8;0.001358;9
16;0.001273;9
16;0.001175;9
16;0.001728;9
16;0.001923;9
16;0.000964;9
32;0.001484;9
32;0.001238;9
32;0.002325;9
32;0.000982;9
32;0.001211;9
64;0.001361;9
64;0.001412;9
64;0.000921;9
64;0.001712;9
64;0.001576;9
96;0.001442;9
96;0.001675;9
96;0.001503;9
96;0.002169;9
96;0.001517;9
1;0.005993;10
1;0.004762;10
1;0.0048;10
1;0.004759;10
1;0.004756;10
2;0.010038;10
2;0.009183;10
2;0.011634;10
2;0.0075;10
2;0.011963;10
4;0.006699;10
4;0.005632;10
4;0.006292;10
4;0.005986;10
4;0.00758;10
8;0.006501;10
8;0.006624;10
8;0.007161;10
8;0.007174;10
8;0.003247;10
16;0.004741;10
16;0.004721;10
16;0.005575;10
16;0.004181;10
16;0.003012;10
32;0.002327;10
32;0.002833;10
32;0.003103;10
32;0.002052;10
32;0.003272;10
64;0.002518;10
64;0.002287;10
64;0.001795;10
64;0.002294;10
64;0.002125;10
96;0.002159;10
96;0.001768;10
96;0.001547;10
96;0.001814;10
96;0.002349;10
1;0.027005;11
1;0.033187;11
1;0.042623;11
1;0.030544;11
1;0.029165;11
2;0.038565;11
2;0.056048;11
2;0.041397;11
2;0.04387;11
2;0.025381;11
4;0.019009;11
4;0.028963;11
4;0.028248;11
4;0.03139;11
4;0.018133;11
8;0.017769;11
8;0.017473;11
8;0.029878;11
8;0.016885;11
8;0.024519;11
16;0.019609;11
16;0.018652;11
16;0.018093;11
16;0.011846;11
16;0.02122;11
32;0.018951;11
32;0.025434;11
32;0.02385;11
32;0.016936;11
32;0.016282;11
64;0.013759;11
64;0.014318;11
64;0.013645;11
64;0.016115;11
64;0.014894;11
96;0.01003;11
96;0.013597;11
96;0.019505;11
96;0.016448;11
96;0.019252;11
1;0.182106;12
1;0.175853;12
1;0.174111;12
1;0.145956;12
1;0.188511;12
2;0.153607;12
2;0.13325;12
2;0.141543;12
2;0.137959;12
2;0.149176;12
4;0.076053;12
4;0.108557;12
4;0.107755;12
4;0.100474;12
4;0.13525;12
8;0.075806;12
8;0.078793;12
8;0.068603;12
8;0.087072;12
8;0.138634;12
16;0.150945;12
16;0.07637;12
16;0.09082;12
16;0.107637;12
16;0.070632;12
32;0.044325;12
32;0.055821;12
32;0.048694;12
32;0.048531;12
32;0.056898;12
64;0.045124;12
64;0.049725;12
64;0.046555;12
64;0.040719;12
64;0.061923;12
96;0.050094;12
96;0.052149;12
96;0.107447;12
96;0.059532;12
96;0.070794;12
1;2.00002e-06;4
1;3.00002e-06;4
1;2.00002e-06;4
1;1.99978e-06;4
1;1.00001e-06;4
2;0.000318;4
2;0.000169;4
2;0.001469;4
2;0.000385;4
2;3.99998e-05;4
4;5.7e-05;4
4;6.59998e-05;4
4;9.90001e-05;4
4;9.3e-05;4
4;5.19999e-05;4
8;7.30001e-05;4
8;9.1e-05;4
8;0.000306;4
8;0.001126;4
8;0.00022;4
16;0.019951;4
16;0.00017;4
16;0.000272;4
16;0.000137;4
16;0.000433;4
32;0.00019;4
32;0.000186;4
32;0.000835;4
32;0.000328;4
32;0.000273;4
64;0.000378;4
64;0.000278;4
64;0.000275;4
64;0.000273;4
64;0.000271;4
96;0.000209;4
96;0.000216;4
96;0.000197;4
96;0.00021;4
96;0.000236;4
1;1.30001e-05;5
1;1.29999e-05;5
1;1.19999e-05;5
1;1.19999e-05;5
1;1.29999e-05;5
2;8.40002e-05;5
2;3.5e-05;5
2;4.39999e-05;5
2;5.39999e-05;5
2;0.000185;5
4;4.99999e-05;5
4;0.000183;5
4;5.39999e-05;5
4;5.00001e-05;5
4;4.90001e-05;5
8;0.000119;5
8;7.20001e-05;5
8;7.99999e-05;5
8;8.00001e-05;5
8;9e-05;5
16;0.000121;5
16;0.000191;5
16;0.000222;5
16;0.000185;5
16;0.000144;5
32;0.00025;5
32;0.000276;5
32;0.000277;5
32;0.000262;5
32;0.00033;5
64;0.000525;5
64;0.000721;5
64;0.000573;5
64;0.000673;5
64;0.000641;5
96;0.000766;5
96;0.000814;5
96;0.00067;5
96;0.000738;5
96;0.00083;5
1;1.90001e-05;6
1;2.09999e-05;6
1;1.99999e-05;6
1;2.7e-05;6
1;1.90001e-05;6
2;6.2e-05;6
2;6.3e-05;6
2;6.2e-05;6
2;7.60001e-05;6
2;5.8e-05;6
4;8.7e-05;6
4;8.29999e-05;6
4;5.9e-05;6
4;6.90001e-05;6
4;7.10001e-05;6
8;0.000125;6
8;0.000125;6
8;8.09999e-05;6
8;8.49999e-05;6
8;8.09999e-05;6
16;0.000128;6
16;0.000155;6
16;0.000237;6
16;0.000183;6
16;0.000269;6
32;0.000265;6
32;0.000292;6
32;0.000372;6
32;0.000278;6
32;0.000252;6
64;0.000529;6
64;0.000598;6
64;0.000559;6
64;0.00059;6
64;0.000536;6
96;0.000393;6
96;0.001357;6
96;0.000799;6
96;0.000763;6
96;0.000731;6
1;7.49999e-05;7
1;7.49999e-05;7
1;8.19999e-05;7
1;8.20002e-05;7
1;7.50001e-05;7
2;0.000174;7
2;8.8e-05;7
2;0.000163;7
2;0.000169;7
2;0.000164;7
4;0.000135;7
4;0.000134;7
4;0.000133;7
4;0.000251;7
4;0.000169;7
8;0.000148;7
8;0.000156;7
8;0.000132;7
8;0.000154;7
8;0.000178;7
16;0.00018;7
16;0.000249;7
16;0.000224;7
16;0.000217;7
16;0.000195;7
32;0.000332;7
32;0.00035;7
32;0.000358;7
32;0.000352;7
32;0.000307;7
64;0.000591;7
64;0.000572;7
64;0.000521;7
64;0.000539;7
64;0.000771;7
96;0.000936;7
96;0.000858;7
96;0.00088;7
96;0.000948;7
96;0.00077;7
1;0.000298;8
1;0.000298;8
1;0.000297;8
1;0.000298;8
1;0.000297;8
2;0.000477;8
2;0.000678;8
2;0.00061;8
2;0.000247;8
2;0.000596;8
4;0.000363;8
4;0.000411;8
4;0.000415;8
4;0.0005;8
4;0.000859;8
8;0.000446;8
8;0.000664;8
8;0.000441;8
8;0.000372;8
8;0.000771;8
16;0.000548;8
16;0.000655;8
16;0.00039;8
16;0.000366;8
16;0.00045;8
32;0.000597;8
32;0.000439;8
32;0.00045;8
32;0.00048;8
32;0.001455;8
64;0.00087;8
64;0.001117;8
64;0.001056;8
64;0.000752;8
64;0.00083;8
96;0.001327;8
96;0.001278;8
96;0.000961;8
96;0.000938;8
96;0.000984;8
1;0.001189;9
1;0.001187;9
1;0.001188;9
1;0.001198;9
1;0.001412;9
2;0.001575;9
2;0.001549;9
2;0.001447;9
2;0.002506;9
2;0.002399;9
4;0.001409;9
4;0.001558;9
4;0.001765;9
4;0.000957;9
4;0.001484;9
8;0.001024;9
8;0.001392;9
8;0.001753;9
8;0.001463;9
8;0.001394;9
16;0.001769;9
16;0.001278;9
16;0.001898;9
16;0.001393;9
16;0.002273;9
32;0.001393;9
32;0.001761;9
32;0.001606;9
32;0.001476;9
32;0.001348;9
64;0.001517;9
64;0.001813;9
64;0.002678;9
64;0.00181;9
64;0.001574;9
96;0.001961;9
96;0.003331;9
96;0.001764;9
96;0.00191;9
96;0.002789;9
1;0.012324;10
1;0.004783;10
1;0.004777;10
1;0.007249;10
1;0.004779;10
2;0.006308;10
2;0.008612;10
2;0.009764;10
2;0.008381;10
2;0.005109;10
4;0.008541;10
4;0.010876;10
4;0.008515;10
4;0.004345;10
4;0.006314;10
8;0.006606;10
8;0.006604;10
8;0.005837;10
8;0.006884;10
8;0.007274;10
16;0.005593;10
16;0.006264;10
16;0.003443;10
16;0.007675;10
16;0.005972;10
32;0.001867;10
32;0.00289;10
32;0.003659;10
32;0.003155;10
32;0.002685;10
64;0.004179;10
64;0.002786;10
64;0.002544;10
64;0.003357;10
64;0.003298;10
96;0.003053;10
96;0.003905;10
96;0.003228;10
96;0.003913;10
96;0.002847;10
1;0.035117;11
1;0.038575;11
1;0.027966;11
1;0.039461;11
1;0.036226;11
2;0.036786;11
2;0.045683;11
2;0.031333;11
2;0.036254;11
2;0.032019;11
4;0.033604;11
4;0.046728;11
4;0.017106;11
4;0.038798;11
4;0.030421;11
8;0.017034;11
8;0.019445;11
8;0.012378;11
8;0.021316;11
8;0.016987;11
16;0.013329;11
16;0.014954;11
16;0.01937;11
16;0.019289;11
16;0.014286;11
32;0.011805;11
32;0.011852;11
32;0.016305;11
32;0.014672;11
32;0.012448;11
64;0.015545;11
64;0.01691;11
64;0.012477;11
64;0.016367;11
64;0.015631;11
96;0.010152;11
96;0.021381;11
96;0.012527;11
96;0.013836;11
96;0.014114;11
1;0.173704;12
1;0.174311;12
1;0.195504;12
1;0.194175;12
1;0.174075;12
2;0.145182;12
2;0.157998;12
2;0.139571;12
2;0.122613;12
2;0.17735;12
4;0.097941;12
4;0.122275;12
4;0.104852;12
4;0.116619;12
4;0.115327;12
8;0.067838;12
8;0.071026;12
8;0.080639;12
8;0.064185;12
8;0.075194;12
16;0.060318;12
16;0.06926;12
16;0.055103;12
16;0.055971;12
